STOR,SOLAR,COAL,WIND,GAS,HYDRO
0.0,0.0,8956.25,6211.4800000000005,0.0,0.0
0.0,0.0,8956.25,5067.26,0.0,0.0
0.0,0.0,8956.25,4217.268,0.0,114.24354754999968
0.0,0.0,8956.25,4053.808,0.0,383.0645158499999
0.0,173.08,8956.25,2778.82,0.0,383.0645158499999
1726.0118750522515,1142.328,11090.0,294.22799999999995,0.0,708.5790317000001
781.0752932871092,3357.752,11090.0,392.30400000000003,0.0,1150.0
0.0,6161.648,8956.25,980.76,0.0,383.06451584999996
0.0,8550.152,8956.25,1078.836,0.0,0.0
0.0,10090.563999999998,8956.25,1013.452,0.0,0.0
0.0,10696.344,8956.25,784.6080000000001,0.0,56.74354754999956
0.0,10609.804,8956.25,490.3799999999992,0.0,383.0645158499999
0.0,9865.56,8956.25,359.61199999999997,0.0,383.0645158499999
0.0,8636.692,8956.25,359.61199999999997,0.0,383.0645158499999
0.0,6975.124000000001,9149.054135115297,424.996,0.0,383.0645158499999
0.0,5296.248,10689.95934500275,555.764,0.0,383.0645158499999
4135.416898589359,3063.5159999999996,11090.0,915.376,0.0,1016.5649793628907
5700.0,1453.872,11090.0,980.76,0.0,75.07856818710934
3520.6791181871085,398.084,11090.0,1634.6000000000001,0.0,1150.0
2376.8628940499975,0.0,11090.0,3792.2720000000004,0.0,383.06451584999996
0.0,0.0,10839.75,5590.332,0.0,383.06451584999996
0.0,0.0,8956.25,6080.7119999999995,0.0,383.06451584999996
0.0,0.0,8671.3,5819.1759999999995,0.0,383.06451584999996
0.0,0.0,8671.3,5949.9439999999995,0.0,0.0
0.0,0.0,8671.3,6309.5560000000005,0.0,0.0
0.0,0.0,8671.3,6178.7880000000005,0.0,56.74354754999956
0.0,0.0,8671.3,6080.7119999999995,0.0,383.0645158499999
0.0,0.0,8671.3,5851.8679999999995,0.0,383.0645158499999
0.0,138.46399999999994,8804.682905571059,3759.5800000000004,0.0,383.0645158499999
2725.3218509931703,1125.02,9195.25,751.9159999999999,0.0,1150.0
1810.8532022454367,3115.44,9116.322477710464,1928.828,0.0,708.5790317000001
0.0,5936.644,8671.3,2386.5159999999996,0.0,0.0
0.0,8567.46,8671.3,2223.056,0.0,396.2897011212396
0.0,10159.796,8671.3,2157.672,0.0,43.51836227875992
0.0,11042.504,8671.3,1994.212,0.0,0.0
