hour,tech,dispatch,zone,period
1,net_export,-1687.0481796154097,hl,2021 week 9
2,net_export,-1687.0481796154097,hl,2021 week 9
3,net_export,-1905.517077059235,hl,2021 week 9
4,net_export,-1931.8529098084095,hl,2021 week 9
5,net_export,-1832.647711444874,hl,2021 week 9
6,net_export,-1770.5784847040686,hl,2021 week 9
7,net_export,-2122.986705741495,hl,2021 week 9
8,net_export,-2122.986705741495,hl,2021 week 9
9,net_export,-2122.986705741495,hl,2021 week 9
10,net_export,-2217.757099175069,hl,2021 week 9
11,net_export,-2217.757099175069,hl,2021 week 9
12,net_export,-2005.9503928339095,hl,2021 week 9
13,net_export,-2005.9503928339095,hl,2021 week 9
14,net_export,-2052.116243201494,hl,2021 week 9
15,net_export,-2134.2267940864094,hl,2021 week 9
16,net_export,-2217.757099175069,hl,2021 week 9
17,net_export,-2217.757099175069,hl,2021 week 9
18,net_export,-2251.2631069939953,hl,2021 week 9
19,net_export,-2251.2631069939953,hl,2021 week 9
20,net_export,-2251.2631069939953,hl,2021 week 9
21,net_export,-2251.2631069939953,hl,2021 week 9
22,net_export,-2122.986705741495,hl,2021 week 9
23,net_export,-2089.4806979225687,hl,2021 week 9
24,net_export,-1770.5784847040686,hl,2021 week 9
25,net_export,-1611.465418674594,hl,2021 week 9
26,net_export,-1611.465418674594,hl,2021 week 9
27,net_export,-1611.465418674594,hl,2021 week 9
28,net_export,-1611.465418674594,hl,2021 week 9
29,net_export,-1611.465418674594,hl,2021 week 9
30,net_export,-1684.23177828654,hl,2021 week 9
31,net_export,-2011.5277301092096,hl,2021 week 9
32,net_export,-2011.5277301092096,hl,2021 week 9
33,net_export,-2011.5277301092096,hl,2021 week 9
34,net_export,-2103.7240892300397,hl,2021 week 9
35,net_export,-2103.7240892300397,hl,2021 week 9
36,net_export,-1910.063120819094,hl,2021 week 9
37,net_export,-1983.4945642192204,hl,2021 week 9
38,net_export,-2137.517714838665,hl,2021 week 9
39,net_export,-2030.957729618094,hl,2021 week 9
40,net_export,-2103.7240892300397,hl,2021 week 9
41,net_export,-2103.7240892300397,hl,2021 week 9
42,net_export,-2132.4223389082094,hl,2021 week 9
43,net_export,-2132.4223389082094,hl,2021 week 9
44,net_export,-2132.4223389082094,hl,2021 week 9
45,net_export,-2132.4223389082094,hl,2021 week 9
46,net_export,-2011.5277301092096,hl,2021 week 9
47,net_export,-2282.71773296204,hl,2021 week 9
48,net_export,-1917.76498589654,hl,2021 week 9
49,net_export,-1643.6911113240344,hl,2021 week 9
50,net_export,-1643.6911113240344,hl,2021 week 9
51,net_export,-1643.6911113240344,hl,2021 week 9
52,net_export,-1643.6911113240344,hl,2021 week 9
53,net_export,-1643.6911113240344,hl,2021 week 9
54,net_export,-1721.2959793522937,hl,2021 week 9
55,net_export,-2062.2388394496597,hl,2021 week 9
56,net_export,-2062.2388394496597,hl,2021 week 9
57,net_export,-2062.2388394496597,hl,2021 week 9
58,net_export,-2156.4542045422936,hl,2021 week 9
59,net_export,-2156.4542045422936,hl,2021 week 9
60,net_export,-1953.7745817795344,hl,2021 week 9
61,net_export,-1953.7745817795344,hl,2021 week 9
62,net_export,-1953.7745817795344,hl,2021 week 9
63,net_export,-2078.8493365140343,hl,2021 week 9
64,net_export,-2156.4542045422936,hl,2021 week 9
65,net_export,-2156.4542045422936,hl,2021 week 9
66,net_export,-2187.31359418416,hl,2021 week 9
67,net_export,-2187.31359418416,hl,2021 week 9
68,net_export,-2187.31359418416,hl,2021 week 9
69,net_export,-2187.31359418416,hl,2021 week 9
70,net_export,-2062.2388394496597,hl,2021 week 9
71,net_export,-2031.3794498077932,hl,2021 week 9
72,net_export,-1721.2959793522937,hl,2021 week 9
73,net_export,-1687.0481796154097,hl,2021 week 9
74,net_export,-1687.0481796154097,hl,2021 week 9
75,net_export,-1687.0481796154097,hl,2021 week 9
76,net_export,-1687.0481796154097,hl,2021 week 9
77,net_export,-1687.0481796154097,hl,2021 week 9
78,net_export,-1770.5784847040686,hl,2021 week 9
79,net_export,-2122.986705741495,hl,2021 week 9
80,net_export,-2122.986705741495,hl,2021 week 9
81,net_export,-2122.986705741495,hl,2021 week 9
82,net_export,-2217.757099175069,hl,2021 week 9
83,net_export,-2217.757099175069,hl,2021 week 9
84,net_export,-2005.9503928339095,hl,2021 week 9
85,net_export,-2005.9503928339095,hl,2021 week 9
