STOR,SOLAR,COAL,WIND,HYDRO
0.0,0.0,0.0,12568.074456096581,0.0
0.0,0.0,0.0,12383.88532609658,0.0
0.0,0.0,0.0,10609.42002999658,1534.8415819000002
0.0,0.0,0.0,12383.88532609658,0.0
0.0,0.0,0.0,12383.88532609658,0.0
0.0,0.0,0.0,12732.295363916583,1167.3583163800004
0.0,0.0,0.0,13350.460412994998,1167.3583163800004
0.0,0.0,0.0,13551.094062994998,1167.3583163800004
0.0,0.0,0.0,14392.548552994998,1167.3583163800004
0.0,0.0,0.0,18734.254621617343,1167.3583163800004
0.0,0.0,0.0,16238.91658161734,1167.3583163800004
0.0,0.0,0.0,14741.745028794998,1167.3583163800004
0.0,0.0,0.0,14499.797798795,1167.3583163800004
0.0,0.0,0.0,14940.507322995,1167.3583163800004
0.0,0.0,0.0,14801.95192161734,1167.3583163800004
0.0,0.0,0.0,15136.96890161734,1167.3583163800004
0.0,0.0,0.0,17021.734940038394,1167.3583163800004
0.0,0.0,0.0,15501.674682817342,1167.3583163800004
0.0,0.0,0.0,14898.27625281734,1167.3583163800004
0.0,0.0,0.0,15407.01045281734,1167.3583163800004
0.0,0.0,0.0,15045.07019281734,1167.3583163800004
0.0,0.0,0.0,14239.162572995,1167.3583163800004
0.0,0.0,0.0,12996.598528794999,1167.3583163800004
0.0,0.0,0.0,11995.271929716579,1167.3583163800004
0.0,0.0,0.0,11876.347032919999,1167.3583163800004
0.0,0.0,0.0,11440.47693872,1167.3583163800004
0.0,0.0,0.0,11440.47693872,1167.3583163800004
0.0,0.0,0.0,11440.47693872,1167.3583163800004
0.0,0.0,0.0,10512.168622339997,2095.6666327600014
6615.0,0.0,0.0,2738.7114743,4780.0
0.0,0.0,0.0,13828.79858592,1167.3583163800001
0.0,0.0,0.0,15197.880192300001,0.0
0.0,0.0,0.0,16044.0830619,0.0
0.0,0.0,0.0,16664.13879789867,0.0
0.0,0.0,0.0,16728.95054191867,1167.3583163800001
0.0,0.0,0.0,15226.592456719998,1167.3583163800001
0.0,0.0,0.0,14983.33121672,1167.3583163800001
0.0,0.0,0.0,16594.839352299998,0.0
0.0,0.0,0.0,16455.53178829867,0.0
0.0,0.0,0.0,16792.368248298673,0.0
0.0,0.0,0.0,17434.72493449867,0.0
0.0,0.0,0.0,17168.16104449867,0.0
0.0,0.0,0.0,15394.127238118672,1167.3583163800001
0.0,0.0,0.0,15905.624378118671,1167.3583163800001
0.0,0.0,0.0,16709.07673449867,0.0
0.0,0.0,0.0,13563.90687954,2334.7166327600003
